service_date,line,estimated_boardings,ObjectId
2024/10/24 04:00:00+00,Needham,6191,17636
2024/11/08 05:00:00+00,Franklin/Foxboro,8451,17637
2024/10/24 04:00:00+00,Fitchburg,7542,17638
2024/10/26 04:00:00+00,Middleborough/Lakeville,2653,17639
2024/11/20 05:00:00+00,Middleborough/Lakeville,7683,17640
2024/11/12 05:00:00+00,Providence/Stoughton,20794,17641
2024/11/08 05:00:00+00,Middleborough/Lakeville,8360,17642
2024/11/16 05:00:00+00,Framingham/Worcester,4090,17643
2024/10/24 04:00:00+00,Greenbush,4236,17644
2024/10/26 04:00:00+00,Lowell,3234,17645
2024/11/20 05:00:00+00,Lowell,7375,17646
2024/11/12 05:00:00+00,Newburyport/Rockport,13258,17647
2024/10/30 04:00:00+00,Haverhill,8905,17648
2024/11/08 05:00:00+00,Lowell,6698,17649
2024/11/16 05:00:00+00,Franklin/Foxboro,2110,17650
2024/10/24 04:00:00+00,Fairmount,3883,17651
2024/10/26 04:00:00+00,Haverhill,2222,17652
2024/11/20 05:00:00+00,Haverhill,5819,17653
2024/11/12 05:00:00+00,Framingham/Worcester,15039,17654
2024/10/30 04:00:00+00,Kingston,3618,17655
2024/11/08 05:00:00+00,Haverhill,5485,17656
2024/11/16 05:00:00+00,Middleborough/Lakeville,2570,17657
2024/10/25 04:00:00+00,Providence/Stoughton,19389,17658
2024/10/26 04:00:00+00,Kingston,908,17659
2024/11/20 05:00:00+00,Kingston,5899,17660
2024/11/12 05:00:00+00,Franklin/Foxboro,11256,17661
2024/10/30 04:00:00+00,Needham,5241,17662
2024/11/08 05:00:00+00,Kingston,5518,17663
2024/11/16 05:00:00+00,Lowell,3349,17664
2024/10/25 04:00:00+00,Newburyport/Rockport,18916,17665
2024/10/26 04:00:00+00,Needham,581,17666
2024/11/20 05:00:00+00,Needham,7336,17667
2024/11/12 05:00:00+00,Middleborough/Lakeville,7256,17668
2024/10/30 04:00:00+00,Fitchburg,6786,17669
2024/11/08 05:00:00+00,Needham,5796,17670
2024/11/16 05:00:00+00,Haverhill,2248,17671
2024/10/25 04:00:00+00,Framingham/Worcester,14540,17672
2024/10/26 04:00:00+00,Fitchburg,3750,17673
2024/11/20 05:00:00+00,Fitchburg,7667,17674
2024/11/12 05:00:00+00,Lowell,7715,17675
2024/10/30 04:00:00+00,Greenbush,4934,17676
2024/11/08 05:00:00+00,Fitchburg,6957,17677
2024/11/16 05:00:00+00,Kingston,1826,17678
2024/10/25 04:00:00+00,Franklin/Foxboro,9023,17679
2024/10/26 04:00:00+00,Greenbush,904,17680
2024/11/20 05:00:00+00,Greenbush,6594,17681
2024/11/12 05:00:00+00,Haverhill,6853,17682
2024/10/30 04:00:00+00,Fairmount,4004,17683
2024/11/08 05:00:00+00,Greenbush,4974,17684
2024/11/16 05:00:00+00,Needham,749,17685
2024/10/25 04:00:00+00,Middleborough/Lakeville,5989,17686
2024/10/26 04:00:00+00,Fairmount,1198,17687
2024/11/20 05:00:00+00,Fairmount,4098,17688
2024/11/12 05:00:00+00,Kingston,5406,17689
2024/10/31 04:00:00+00,Providence/Stoughton,22200,17690
2024/11/08 05:00:00+00,Fairmount,3573,17691
2024/11/16 05:00:00+00,Fitchburg,3060,17692
2024/10/25 04:00:00+00,Lowell,6862,17693
2024/10/27 04:00:00+00,Providence/Stoughton,8508,17694
2024/11/21 05:00:00+00,Providence/Stoughton,22350,17695
2024/11/12 05:00:00+00,Needham,7420,17696
2024/10/31 04:00:00+00,Newburyport/Rockport,23786,17697
2024/11/09 05:00:00+00,Providence/Stoughton,9339,17698
2024/11/16 05:00:00+00,Greenbush,1232,17699
2024/10/25 04:00:00+00,Haverhill,5455,17700
2024/10/27 04:00:00+00,Newburyport/Rockport,19529,17701
2024/11/21 05:00:00+00,Newburyport/Rockport,12789,17702
2024/11/12 05:00:00+00,Fitchburg,6950,17703
2024/10/31 04:00:00+00,Framingham/Worcester,14917,17704
2024/11/09 05:00:00+00,Newburyport/Rockport,12580,17705
2024/11/09 05:00:00+00,Framingham/Worcester,4004,17706
2024/11/09 05:00:00+00,Franklin/Foxboro,1525,17707
2024/11/09 05:00:00+00,Middleborough/Lakeville,2436,17708
2024/11/09 05:00:00+00,Lowell,3050,17709
2024/11/09 05:00:00+00,Haverhill,2172,17710
2024/11/09 05:00:00+00,Kingston,1510,17711
2024/11/09 05:00:00+00,Needham,685,17712
2024/11/09 05:00:00+00,Fitchburg,2808,17713
2024/11/09 05:00:00+00,Greenbush,1373,17714
2024/11/09 05:00:00+00,Fairmount,1246,17715
2024/11/10 05:00:00+00,Providence/Stoughton,5631,17716
2024/11/10 05:00:00+00,Newburyport/Rockport,7352,17717
2024/11/10 05:00:00+00,Framingham/Worcester,2433,17718
2024/11/10 05:00:00+00,Franklin/Foxboro,1183,17719
2024/11/10 05:00:00+00,Middleborough/Lakeville,2196,17720
2024/11/10 05:00:00+00,Lowell,2183,17721
2024/11/10 05:00:00+00,Haverhill,1086,17722
2024/11/10 05:00:00+00,Kingston,1427,17723
2024/11/10 05:00:00+00,Needham,378,17724
2024/11/10 05:00:00+00,Fitchburg,2134,17725
2024/11/10 05:00:00+00,Greenbush,960,17726
2024/11/10 05:00:00+00,Fairmount,666,17727
2024/11/11 05:00:00+00,Providence/Stoughton,17140,17728
2024/11/11 05:00:00+00,Newburyport/Rockport,11025,17729
2024/11/11 05:00:00+00,Framingham/Worcester,12469,17730
2024/11/11 05:00:00+00,Franklin/Foxboro,7041,17731
2024/11/11 05:00:00+00,Middleborough/Lakeville,6079,17732
2024/11/11 05:00:00+00,Lowell,7027,17733
2024/11/11 05:00:00+00,Haverhill,5446,17734
2024/11/11 05:00:00+00,Kingston,4902,17735
2024/11/11 05:00:00+00,Needham,5138,17736
2024/11/11 05:00:00+00,Fitchburg,6255,17737
2024/11/11 05:00:00+00,Greenbush,2910,17738
2024/11/11 05:00:00+00,Fairmount,2712,17739
2024/10/25 04:00:00+00,Kingston,4118,17740
2024/10/27 04:00:00+00,Framingham/Worcester,2799,17741
2024/11/12 05:00:00+00,Greenbush,5281,17742
2024/10/31 04:00:00+00,Franklin/Foxboro,10007,17743
2024/11/21 05:00:00+00,Framingham/Worcester,14458,17744
2024/10/25 04:00:00+00,Needham,5637,17745
2024/10/27 04:00:00+00,Franklin/Foxboro,1350,17746
2024/11/12 05:00:00+00,Fairmount,3880,17747
2024/10/31 04:00:00+00,Middleborough/Lakeville,7523,17748
2024/11/03 04:00:00+00,Needham,285,17749
2024/11/16 05:00:00+00,Fairmount,1067,17750
2024/11/21 05:00:00+00,Franklin/Foxboro,11242,17751
2024/10/25 04:00:00+00,Fitchburg,5782,17752
2024/10/27 04:00:00+00,Middleborough/Lakeville,1670,17753
2024/11/13 05:00:00+00,Providence/Stoughton,21024,17754
2024/10/31 04:00:00+00,Lowell,7533,17755
2024/11/03 04:00:00+00,Fitchburg,2441,17756
2024/11/17 05:00:00+00,Providence/Stoughton,5053,17757
2024/11/21 05:00:00+00,Middleborough/Lakeville,8220,17758
2024/10/25 04:00:00+00,Greenbush,2956,17759
2024/10/27 04:00:00+00,Lowell,1811,17760
2024/11/13 05:00:00+00,Newburyport/Rockport,13474,17761
2024/10/31 04:00:00+00,Haverhill,9105,17762
2024/11/03 04:00:00+00,Greenbush,589,17763
2024/11/17 05:00:00+00,Newburyport/Rockport,4990,17764
2024/11/21 05:00:00+00,Lowell,8038,17765
2024/10/25 04:00:00+00,Fairmount,3730,17766
2024/10/27 04:00:00+00,Haverhill,961,17767
2024/11/13 05:00:00+00,Framingham/Worcester,14334,17768
2024/10/31 04:00:00+00,Kingston,3561,17769
2024/11/03 04:00:00+00,Fairmount,628,17770
2024/11/17 05:00:00+00,Framingham/Worcester,1124,17771
2024/11/21 05:00:00+00,Haverhill,6154,17772
2024/10/26 04:00:00+00,Providence/Stoughton,8585,17773
2024/10/27 04:00:00+00,Kingston,1111,17774
2024/11/13 05:00:00+00,Franklin/Foxboro,10907,17775
2024/10/31 04:00:00+00,Needham,4374,17776
2024/11/04 05:00:00+00,Providence/Stoughton,21184,17777
2024/11/17 05:00:00+00,Franklin/Foxboro,1392,17778
2024/11/21 05:00:00+00,Kingston,6263,17779
2024/10/26 04:00:00+00,Newburyport/Rockport,24189,17780
2024/10/27 04:00:00+00,Needham,748,17781
2024/11/13 05:00:00+00,Middleborough/Lakeville,8258,17782
2024/10/31 04:00:00+00,Fitchburg,7442,17783
2024/11/04 05:00:00+00,Newburyport/Rockport,14768,17784
2024/11/17 05:00:00+00,Middleborough/Lakeville,2241,17785
2024/11/21 05:00:00+00,Needham,7323,17786
2024/10/26 04:00:00+00,Framingham/Worcester,4937,17787
2024/10/27 04:00:00+00,Fitchburg,2120,17788
2024/11/13 05:00:00+00,Lowell,6975,17789
2024/10/31 04:00:00+00,Greenbush,4160,17790
2024/11/04 05:00:00+00,Framingham/Worcester,14965,17791
2024/11/17 05:00:00+00,Lowell,1497,17792
2024/11/21 05:00:00+00,Fitchburg,7818,17793
2024/10/26 04:00:00+00,Franklin/Foxboro,2151,17794
2024/10/27 04:00:00+00,Greenbush,564,17795
2024/11/13 05:00:00+00,Haverhill,7732,17796
2024/10/31 04:00:00+00,Fairmount,3919,17797
2024/11/04 05:00:00+00,Franklin/Foxboro,9662,17798
2024/11/17 05:00:00+00,Haverhill,806,17799
2024/11/21 05:00:00+00,Greenbush,6330,17800
2024/10/27 04:00:00+00,Fairmount,501,17801
2024/11/13 05:00:00+00,Kingston,5213,17802
2024/11/01 04:00:00+00,Providence/Stoughton,19996,17803
2024/11/04 05:00:00+00,Middleborough/Lakeville,6854,17804
2024/11/17 05:00:00+00,Kingston,1199,17805
2024/11/21 05:00:00+00,Fairmount,4349,17806
2024/10/28 04:00:00+00,Providence/Stoughton,21708,17807
2024/11/13 05:00:00+00,Needham,6822,17808
2024/11/01 04:00:00+00,Newburyport/Rockport,15438,17809
2024/11/04 05:00:00+00,Lowell,7427,17810
2024/11/17 05:00:00+00,Needham,366,17811
2024/11/17 05:00:00+00,Fitchburg,1545,17812
2024/11/17 05:00:00+00,Greenbush,848,17813
2024/11/17 05:00:00+00,Fairmount,617,17814
2024/11/18 05:00:00+00,Providence/Stoughton,20864,17815
2024/11/18 05:00:00+00,Newburyport/Rockport,9849,17816
2024/11/18 05:00:00+00,Framingham/Worcester,13261,17817
2024/11/18 05:00:00+00,Franklin/Foxboro,10011,17818
2024/11/18 05:00:00+00,Middleborough/Lakeville,8617,17819
2024/11/18 05:00:00+00,Lowell,7039,17820
2024/11/18 05:00:00+00,Haverhill,6143,17821
2024/11/18 05:00:00+00,Kingston,5710,17822
2024/11/18 05:00:00+00,Needham,6678,17823
2024/11/18 05:00:00+00,Fitchburg,7242,17824
2024/11/18 05:00:00+00,Greenbush,7038,17825
2024/11/18 05:00:00+00,Fairmount,3843,17826
2024/11/19 05:00:00+00,Providence/Stoughton,19880,17827
2024/11/19 05:00:00+00,Newburyport/Rockport,13580,17828
2024/11/19 05:00:00+00,Framingham/Worcester,15065,17829
2024/11/19 05:00:00+00,Franklin/Foxboro,10771,17830
2024/11/19 05:00:00+00,Middleborough/Lakeville,8775,17831
2024/11/19 05:00:00+00,Lowell,8670,17832
2024/11/19 05:00:00+00,Haverhill,5622,17833
2024/11/19 05:00:00+00,Kingston,5904,17834
2024/11/19 05:00:00+00,Needham,7017,17835
2024/11/19 05:00:00+00,Fitchburg,7775,17836
2024/11/19 05:00:00+00,Greenbush,6401,17837
2024/11/19 05:00:00+00,Fairmount,4239,17838
2024/11/20 05:00:00+00,Providence/Stoughton,20783,17839
2024/11/20 05:00:00+00,Newburyport/Rockport,11678,17840
2024/11/20 05:00:00+00,Framingham/Worcester,14519,17841
2024/11/20 05:00:00+00,Franklin/Foxboro,11552,17842
2024/11/13 05:00:00+00,Fitchburg,7022,17843
2024/11/22 05:00:00+00,Providence/Stoughton,19553,17844
2024/10/28 04:00:00+00,Newburyport/Rockport,15516,17845
2024/11/04 05:00:00+00,Haverhill,6782,17846
2024/11/13 05:00:00+00,Greenbush,5256,17847
2024/11/01 04:00:00+00,Framingham/Worcester,14617,17848
2024/11/22 05:00:00+00,Newburyport/Rockport,11587,17849
2024/10/28 04:00:00+00,Framingham/Worcester,14266,17850
2024/11/04 05:00:00+00,Kingston,5214,17851
2024/11/13 05:00:00+00,Fairmount,4478,17852
2024/11/01 04:00:00+00,Franklin/Foxboro,7849,17853
2024/11/22 05:00:00+00,Framingham/Worcester,13289,17854
2024/10/28 04:00:00+00,Franklin/Foxboro,9780,17855
2024/11/04 05:00:00+00,Needham,4537,17856
2024/11/14 05:00:00+00,Providence/Stoughton,21013,17857
2024/11/01 04:00:00+00,Middleborough/Lakeville,6929,17858
2024/11/22 05:00:00+00,Franklin/Foxboro,9222,17859
2024/10/28 04:00:00+00,Middleborough/Lakeville,8051,17860
2024/11/04 05:00:00+00,Fitchburg,7011,17861
2024/11/14 05:00:00+00,Newburyport/Rockport,12070,17862
2024/11/01 04:00:00+00,Lowell,6827,17863
2024/11/22 05:00:00+00,Middleborough/Lakeville,7352,17864
2024/10/28 04:00:00+00,Lowell,7447,17865
2024/11/04 05:00:00+00,Greenbush,5519,17866
2024/11/14 05:00:00+00,Framingham/Worcester,15623,17867
2024/11/01 04:00:00+00,Haverhill,8170,17868
2024/11/22 05:00:00+00,Lowell,7424,17869
2024/10/28 04:00:00+00,Haverhill,7640,17870
2024/11/04 05:00:00+00,Fairmount,3672,17871
2024/11/14 05:00:00+00,Franklin/Foxboro,10769,17872
2024/11/01 04:00:00+00,Kingston,3453,17873
2024/11/22 05:00:00+00,Haverhill,4698,17874
2024/10/28 04:00:00+00,Kingston,3780,17875
2024/11/05 05:00:00+00,Providence/Stoughton,21652,17876
2024/11/14 05:00:00+00,Middleborough/Lakeville,7624,17877
2024/11/01 04:00:00+00,Needham,4684,17878
2024/11/22 05:00:00+00,Kingston,5700,17879
2024/10/28 04:00:00+00,Needham,4292,17880
2024/11/05 05:00:00+00,Newburyport/Rockport,14851,17881
2024/11/14 05:00:00+00,Lowell,7402,17882
2024/11/01 04:00:00+00,Fitchburg,6098,17883
2024/11/22 05:00:00+00,Needham,6001,17884
2024/10/28 04:00:00+00,Fitchburg,7400,17885
2024/11/05 05:00:00+00,Framingham/Worcester,15197,17886
2024/11/14 05:00:00+00,Haverhill,7267,17887
2024/11/01 04:00:00+00,Greenbush,3033,17888
2024/11/22 05:00:00+00,Fitchburg,6477,17889
2024/10/28 04:00:00+00,Greenbush,5067,17890
2024/11/05 05:00:00+00,Franklin/Foxboro,10102,17891
2024/11/14 05:00:00+00,Kingston,5157,17892
2024/11/01 04:00:00+00,Fairmount,3783,17893
2024/11/22 05:00:00+00,Greenbush,4928,17894
2024/10/28 04:00:00+00,Fairmount,3842,17895
2024/11/05 05:00:00+00,Middleborough/Lakeville,8192,17896
2024/11/14 05:00:00+00,Needham,6889,17897
2024/11/02 04:00:00+00,Providence/Stoughton,9495,17898
2024/11/22 05:00:00+00,Fairmount,4322,17899
2024/10/29 04:00:00+00,Providence/Stoughton,21896,17900
2024/11/05 05:00:00+00,Lowell,7627,17901
2024/11/14 05:00:00+00,Fitchburg,6881,17902
2024/11/02 04:00:00+00,Newburyport/Rockport,13422,17903
2024/11/23 05:00:00+00,Providence/Stoughton,9302,17904
2024/10/29 04:00:00+00,Newburyport/Rockport,14764,17905
2024/11/05 05:00:00+00,Haverhill,6332,17906
2024/11/14 05:00:00+00,Greenbush,5137,17907
2024/11/02 04:00:00+00,Framingham/Worcester,4704,17908
2024/11/23 05:00:00+00,Newburyport/Rockport,6647,17909
2024/10/29 04:00:00+00,Framingham/Worcester,15760,17910
2024/11/05 05:00:00+00,Kingston,5672,17911
2024/11/14 05:00:00+00,Fairmount,3732,17912
2024/11/02 04:00:00+00,Franklin/Foxboro,1187,17913
2024/11/23 05:00:00+00,Framingham/Worcester,4035,17914
2024/10/29 04:00:00+00,Franklin/Foxboro,11751,17915
2024/11/05 05:00:00+00,Needham,5575,17916
2024/11/05 05:00:00+00,Fitchburg,6795,17917
2024/11/05 05:00:00+00,Greenbush,5007,17918
2024/11/05 05:00:00+00,Fairmount,3814,17919
2024/11/06 05:00:00+00,Providence/Stoughton,21732,17920
2024/11/06 05:00:00+00,Newburyport/Rockport,11880,17921
2024/11/06 05:00:00+00,Framingham/Worcester,15796,17922
2024/11/06 05:00:00+00,Franklin/Foxboro,9793,17923
2024/11/06 05:00:00+00,Middleborough/Lakeville,8461,17924
2024/11/06 05:00:00+00,Lowell,7863,17925
2024/11/06 05:00:00+00,Haverhill,6497,17926
2024/11/06 05:00:00+00,Kingston,5748,17927
2024/11/06 05:00:00+00,Needham,6562,17928
2024/11/06 05:00:00+00,Fitchburg,6398,17929
2024/11/06 05:00:00+00,Greenbush,5643,17930
2024/11/06 05:00:00+00,Fairmount,3643,17931
2024/11/07 05:00:00+00,Providence/Stoughton,22024,17932
2024/11/07 05:00:00+00,Newburyport/Rockport,13640,17933
2024/11/07 05:00:00+00,Framingham/Worcester,15816,17934
2024/11/07 05:00:00+00,Franklin/Foxboro,10695,17935
2024/11/07 05:00:00+00,Middleborough/Lakeville,8027,17936
2024/11/07 05:00:00+00,Lowell,8087,17937
2024/11/07 05:00:00+00,Haverhill,5950,17938
2024/11/07 05:00:00+00,Kingston,5922,17939
2024/11/07 05:00:00+00,Needham,6263,17940
2024/11/07 05:00:00+00,Fitchburg,7819,17941
2024/11/02 04:00:00+00,Middleborough/Lakeville,2300,17942
2024/10/29 04:00:00+00,Middleborough/Lakeville,6983,17943
2024/11/15 05:00:00+00,Providence/Stoughton,19196,17944
2024/11/02 04:00:00+00,Lowell,3543,17945
2024/11/23 05:00:00+00,Franklin/Foxboro,1980,17946
2024/10/29 04:00:00+00,Lowell,7810,17947
2024/11/15 05:00:00+00,Newburyport/Rockport,12362,17948
2024/11/02 04:00:00+00,Haverhill,2407,17949
2024/11/23 05:00:00+00,Middleborough/Lakeville,2846,17950
2024/10/29 04:00:00+00,Haverhill,8728,17951
2024/11/15 05:00:00+00,Framingham/Worcester,14722,17952
2024/11/02 04:00:00+00,Kingston,786,17953
2024/11/23 05:00:00+00,Haverhill,1651,17954
2024/10/29 04:00:00+00,Kingston,4054,17955
2024/11/15 05:00:00+00,Franklin/Foxboro,9145,17956
2024/11/02 04:00:00+00,Needham,803,17957
2024/11/23 05:00:00+00,Kingston,1013,17958
2024/10/29 04:00:00+00,Needham,5312,17959
2024/11/15 05:00:00+00,Middleborough/Lakeville,7750,17960
2024/11/02 04:00:00+00,Fitchburg,3487,17961
2024/11/23 05:00:00+00,Needham,936,17962
2024/10/29 04:00:00+00,Fitchburg,7811,17963
2024/11/15 05:00:00+00,Lowell,6981,17964
2024/11/02 04:00:00+00,Greenbush,708,17965
2024/11/23 05:00:00+00,Fitchburg,2578,17966
2024/10/29 04:00:00+00,Greenbush,5070,17967
2024/11/15 05:00:00+00,Haverhill,5949,17968
2024/11/02 04:00:00+00,Fairmount,1055,17969
2024/11/23 05:00:00+00,Greenbush,860,17970
2024/10/29 04:00:00+00,Fairmount,3964,17971
2024/11/15 05:00:00+00,Kingston,5166,17972
2024/11/03 04:00:00+00,Providence/Stoughton,7319,17973
2024/11/23 05:00:00+00,Fairmount,890,17974
2024/10/30 04:00:00+00,Providence/Stoughton,22042,17975
2024/11/15 05:00:00+00,Needham,6651,17976
2024/11/03 04:00:00+00,Newburyport/Rockport,11865,17977
2024/11/24 05:00:00+00,Providence/Stoughton,5293,17978
2024/10/30 04:00:00+00,Newburyport/Rockport,17249,17979
2024/11/15 05:00:00+00,Fitchburg,7211,17980
2024/11/03 04:00:00+00,Framingham/Worcester,2220,17981
2024/11/24 05:00:00+00,Newburyport/Rockport,4875,17982
2024/10/30 04:00:00+00,Framingham/Worcester,16144,17983
2024/11/15 05:00:00+00,Greenbush,3229,17984
2024/11/03 04:00:00+00,Franklin/Foxboro,697,17985
2024/11/24 05:00:00+00,Framingham/Worcester,2010,17986
2024/10/30 04:00:00+00,Franklin/Foxboro,10208,17987
2024/11/15 05:00:00+00,Fairmount,3447,17988
2024/11/03 04:00:00+00,Middleborough/Lakeville,1229,17989
2024/11/24 05:00:00+00,Franklin/Foxboro,1329,17990
2024/10/30 04:00:00+00,Middleborough/Lakeville,7409,17991
2024/11/16 05:00:00+00,Providence/Stoughton,10934,17992
2024/11/03 04:00:00+00,Lowell,2270,17993
2024/11/24 05:00:00+00,Middleborough/Lakeville,2521,17994
2024/10/30 04:00:00+00,Lowell,7340,17995
2024/11/16 05:00:00+00,Newburyport/Rockport,8886,17996
2024/11/03 04:00:00+00,Haverhill,1086,17997
2024/11/24 05:00:00+00,Haverhill,1237,17998
2024/11/03 04:00:00+00,Kingston,1146,17999
2024/11/24 05:00:00+00,Kingston,749,18000
2024/11/24 05:00:00+00,Needham,384,18001
2024/11/24 05:00:00+00,Fitchburg,1978,18002
2024/11/24 05:00:00+00,Greenbush,800,18003
2024/11/24 05:00:00+00,Fairmount,736,18004
2024/11/25 05:00:00+00,Providence/Stoughton,20271,18005
2024/11/25 05:00:00+00,Newburyport/Rockport,13538,18006
2024/11/25 05:00:00+00,Framingham/Worcester,13228,18007
2024/11/25 05:00:00+00,Franklin/Foxboro,9259,18008
2024/11/25 05:00:00+00,Middleborough/Lakeville,7212,18009
2024/11/25 05:00:00+00,Lowell,8762,18010
2024/11/25 05:00:00+00,Haverhill,5638,18011
2024/11/25 05:00:00+00,Kingston,5312,18012
2024/11/25 05:00:00+00,Needham,5944,18013
2024/11/25 05:00:00+00,Fitchburg,7014,18014
2024/11/25 05:00:00+00,Greenbush,4899,18015
2024/11/25 05:00:00+00,Fairmount,4402,18016
2024/11/26 05:00:00+00,Providence/Stoughton,20944,18017
2024/11/26 05:00:00+00,Newburyport/Rockport,13061,18018
2024/12/15 05:00:00+00,Kingston,781,18019
2024/11/28 05:00:00+00,Greenbush,533,18020
2024/12/19 05:00:00+00,Fitchburg,6254,18021
2024/11/26 05:00:00+00,Framingham/Worcester,13527,18022
2024/11/26 05:00:00+00,Franklin/Foxboro,10257,18023
2024/11/26 05:00:00+00,Middleborough/Lakeville,8007,18024
2024/11/26 05:00:00+00,Lowell,8524,18025
2024/11/26 05:00:00+00,Haverhill,6690,18026
2024/11/26 05:00:00+00,Kingston,5517,18027
2024/11/26 05:00:00+00,Needham,5217,18028
2024/11/26 05:00:00+00,Fitchburg,7147,18029
2024/11/26 05:00:00+00,Greenbush,4111,18030
2024/11/26 05:00:00+00,Fairmount,4668,18031
2024/11/27 05:00:00+00,Providence/Stoughton,17988,18032
2024/11/27 05:00:00+00,Newburyport/Rockport,13462,18033
2024/11/27 05:00:00+00,Framingham/Worcester,12648,18034
2024/11/27 05:00:00+00,Franklin/Foxboro,7927,18035
2024/11/27 05:00:00+00,Middleborough/Lakeville,7417,18036
2024/11/27 05:00:00+00,Lowell,7854,18037
2024/11/27 05:00:00+00,Haverhill,5938,18038
2024/11/27 05:00:00+00,Kingston,4734,18039
2024/11/27 05:00:00+00,Needham,4663,18040
2024/11/27 05:00:00+00,Fitchburg,6340,18041
2024/11/27 05:00:00+00,Greenbush,2486,18042
2024/11/27 05:00:00+00,Fairmount,3714,18043
2024/11/28 05:00:00+00,Providence/Stoughton,5293,18044
2024/11/28 05:00:00+00,Newburyport/Rockport,3553,18045
2024/11/28 05:00:00+00,Framingham/Worcester,2755,18046
2024/11/28 05:00:00+00,Franklin/Foxboro,986,18047
2024/11/28 05:00:00+00,Middleborough/Lakeville,1709,18048
2024/11/28 05:00:00+00,Lowell,1705,18049
2024/11/28 05:00:00+00,Haverhill,1407,18050
2024/11/28 05:00:00+00,Kingston,644,18051
2024/11/28 05:00:00+00,Needham,422,18052
2024/11/28 05:00:00+00,Fitchburg,1582,18053
2024/12/11 05:00:00+00,Lowell,7622,18054
2024/11/28 05:00:00+00,Fairmount,539,18055
2024/12/19 05:00:00+00,Greenbush,5004,18056
2024/12/11 05:00:00+00,Haverhill,6149,18057
2024/12/15 05:00:00+00,Needham,882,18058
2024/11/29 05:00:00+00,Providence/Stoughton,6139,18059
2024/12/19 05:00:00+00,Fairmount,4655,18060
2024/12/11 05:00:00+00,Kingston,4622,18061
2024/12/15 05:00:00+00,Fitchburg,1956,18062
2024/11/29 05:00:00+00,Newburyport/Rockport,6595,18063
2024/12/20 05:00:00+00,Providence/Stoughton,19722,18064
2024/12/11 05:00:00+00,Needham,5345,18065
2024/12/15 05:00:00+00,Greenbush,519,18066
2024/11/29 05:00:00+00,Framingham/Worcester,3057,18067
2024/12/20 05:00:00+00,Newburyport/Rockport,9593,18068
2024/12/11 05:00:00+00,Fitchburg,5762,18069
2024/12/15 05:00:00+00,Fairmount,997,18070
2024/11/29 05:00:00+00,Franklin/Foxboro,2170,18071
2024/12/20 05:00:00+00,Framingham/Worcester,8875,18072
2024/12/11 05:00:00+00,Greenbush,5305,18073
2024/12/16 05:00:00+00,Providence/Stoughton,20301,18074
2024/11/29 05:00:00+00,Middleborough/Lakeville,2102,18075
2024/12/20 05:00:00+00,Franklin/Foxboro,6829,18076
2024/12/11 05:00:00+00,Fairmount,4316,18077
2024/12/16 05:00:00+00,Newburyport/Rockport,10276,18078
2024/11/29 05:00:00+00,Lowell,1837,18079
2024/12/20 05:00:00+00,Middleborough/Lakeville,5791,18080
2024/12/12 05:00:00+00,Providence/Stoughton,22236,18081
2024/12/16 05:00:00+00,Framingham/Worcester,10685,18082
2024/11/29 05:00:00+00,Haverhill,1513,18083
